any,municipi,sexe,concepte,estat,valor
2024,Castellfollit del Boix,dones,població,,224
2024,Castellfollit del Boix,total,població,,459
2024,Castellgalí,homes,població,,1214
2024,Castellgalí,dones,població,,1133
2024,Castellgalí,total,població,,2347
2024,Castellnou de Bages,homes,població,,742
2024,Castellnou de Bages,dones,població,,688
2024,Castellnou de Bages,total,població,,1430
2024,Castellnou de Seana,homes,població,,382
2024,Castellnou de Seana,dones,població,,341
2024,Castellnou de Seana,total,població,,723
2024,Castelló d'Empúries,homes,població,,6249
2024,Castelló d'Empúries,dones,població,,5914
2024,Castelló d'Empúries,total,població,,12163
2024,Castelló de Farfanya,homes,població,,287
2024,Castelló de Farfanya,dones,població,,257
2024,Castelló de Farfanya,total,població,,544
2024,Castellolí,homes,població,,310
2024,Castellolí,dones,població,,348
2024,Castellolí,total,població,,658
2024,Castellserà,homes,població,,512
2024,Castellserà,dones,població,,481
2024,Castellserà,total,població,,993
2024,Castellterçol,homes,població,,1434
2024,Castellterçol,dones,població,,1339
2024,Castellterçol,total,població,,2773
2024,Castellvell del Camp,homes,població,,1502
2024,Castellvell del Camp,dones,població,,1493
2024,Castellvell del Camp,total,població,,2995
2024,Castellví de la Marca,homes,població,,888
2024,Castellví de la Marca,dones,població,,828
2024,Castellví de la Marca,total,població,,1716
2024,Castellví de Rosanes,homes,població,,1040
2024,Castellví de Rosanes,dones,població,,1066
2024,Castellví de Rosanes,total,població,,2106
2024,"Catllar, el",homes,població,,2722
2024,"Catllar, el",dones,població,,2496
2024,"Catllar, el",total,població,,5218
2024,Cava,homes,població,,26
2024,Cava,dones,població,,13
2024,Cava,total,població,,39
2024,"Cellera de Ter, la",homes,població,,1000
2024,"Cellera de Ter, la",dones,població,,1014
2024,"Cellera de Ter, la",total,població,,2014
2024,Celrà,homes,població,,2778
2024,Celrà,dones,població,,2783
2024,Celrà,total,població,,5561
2024,Centelles,homes,població,,3801
2024,Centelles,dones,població,,3974
2024,Centelles,total,població,,7775
2024,Cercs,homes,població,,609
2024,Cercs,dones,població,,584
2024,Cercs,total,població,,1193
2024,Cerdanyola del Vallès,homes,població,,28164
2024,Cerdanyola del Vallès,dones,població,,29936
2024,Cerdanyola del Vallès,total,població,,58100
2024,Cervelló,homes,població,,4868
2024,Cervelló,dones,població,,4779
2024,Cervelló,total,població,,9647
2024,Cervera,homes,població,,4869
2024,Cervera,dones,població,,4664
2024,Cervera,total,població,,9533
2024,Cervià de les Garrigues,homes,població,,348
2024,Cervià de les Garrigues,dones,població,,293
2024,Cervià de les Garrigues,total,població,,641
2024,Cervià de Ter,homes,població,,508
2024,Cervià de Ter,dones,població,,489
2024,Cervià de Ter,total,població,,997
2024,Cistella,homes,població,,147
2024,Cistella,dones,població,,147
2024,Cistella,total,població,,294
2024,Ciutadilla,homes,població,,104
2024,Ciutadilla,dones,població,,90
2024,Ciutadilla,total,població,,194
2024,Clariana de Cardener,homes,població,,84
2024,Clariana de Cardener,dones,població,,77
2024,Clariana de Cardener,total,població,,161
2024,"Cogul, el",homes,població,,89
2024,"Cogul, el",dones,població,,72
2024,"Cogul, el",total,població,,161
2024,Colera,homes,població,,251
2024,Colera,dones,població,,240
2024,Colera,total,població,,491
2024,Coll de Nargó,homes,població,,316
2024,Coll de Nargó,dones,població,,271
2024,Coll de Nargó,total,població,,587
2024,Collbató,homes,població,,2491
2024,Collbató,dones,població,,2358
2024,Collbató,total,població,,4849
2024,Colldejou,homes,població,,91
2024,Colldejou,dones,població,,69
2024,Colldejou,total,població,,160
2024,Collsuspina,homes,població,,195
2024,Collsuspina,dones,població,,194
2024,Collsuspina,total,població,,389
2024,Colomers,homes,població,,107
2024,Colomers,dones,població,,98
2024,Colomers,total,població,,205
2024,"Coma i la Pedra, la",homes,població,,160
2024,"Coma i la Pedra, la",dones,població,,122
2024,"Coma i la Pedra, la",total,població,,282
2024,Conca de Dalt,homes,població,,232
2024,Conca de Dalt,dones,població,,202
2024,Conca de Dalt,total,població,,434
2024,Conesa,homes,població,,59
2024,Conesa,dones,població,,54
2024,Conesa,total,població,,113
2024,Constantí,homes,població,,3507
2024,Constantí,dones,població,,3381
2024,Constantí,total,població,,6888
2024,Copons,homes,població,,179
2024,Copons,dones,població,,172
2024,Copons,total,població,,351
2024,Corbera d'Ebre,homes,població,,538
2024,Corbera d'Ebre,dones,població,,481
2024,Corbera d'Ebre,total,població,,1019
2024,Corbera de Llobregat,homes,població,,7997
2024,Corbera de Llobregat,dones,població,,7729
2024,Corbera de Llobregat,total,població,,15726
2024,Corbins,homes,població,,820
2024,Corbins,dones,població,,682
2024,Corbins,total,població,,1502
2024,Corçà,homes,població,,658
2024,Corçà,dones,població,,624
2024,Corçà,total,població,,1282
2024,Cornellà de Llobregat,homes,població,,44342
2024,Cornellà de Llobregat,dones,població,,47247
2024,Cornellà de Llobregat,total,població,,91589
2024,Cornellà del Terri,homes,població,,1190
2024,Cornellà del Terri,dones,població,,1200
2024,Cornellà del Terri,total,població,,2390
2024,Cornudella de Montsant,homes,població,,542
2024,Cornudella de Montsant,dones,població,,481
2024,Cornudella de Montsant,total,població,,1023
2024,Creixell,homes,població,,2087
2024,Creixell,dones,població,,2103
2024,Creixell,total,població,,4190
2024,Crespià,homes,població,,132
2024,Crespià,dones,població,,118
2024,Crespià,total,població,,250
2024,"Cruïlles, Monells i Sant Sadurní de l'Heura",homes,població,,680
2024,"Cruïlles, Monells i Sant Sadurní de l'Heura",dones,població,,649
2024,"Cruïlles, Monells i Sant Sadurní de l'Heura",total,població,,1329
2024,Cubelles,homes,població,,8681
2024,Cubelles,dones,població,,8562
2024,Cubelles,total,població,,17243
2024,Cubells,homes,població,,180
2024,Cubells,dones,població,,163
2024,Cubells,total,població,,343
2024,Cunit,homes,població,,7796
2024,Cunit,dones,població,,8008
2024,Cunit,total,població,,15804
2024,Darnius,homes,població,,292
2024,Darnius,dones,població,,256
2024,Darnius,total,població,,548
2024,Das,homes,població,,144
2024,Das,dones,població,,126
2024,Das,total,població,,270
2024,Deltebre,homes,població,,6018
2024,Deltebre,dones,població,,5933
2024,Deltebre,total,població,,11951
2024,Dosrius,homes,població,,3081
2024,Dosrius,dones,població,,3061
2024,Dosrius,total,població,,6142
2024,Duesaigües,homes,població,,121
2024,Duesaigües,dones,població,,101
2024,Duesaigües,total,població,,222
2024,"Escala, l'",homes,població,,5201
2024,"Escala, l'",dones,població,,5228
2024,"Escala, l'",total,població,,10429
2024,Esparreguera,homes,població,,11385
2024,Esparreguera,dones,població,,11165
2024,Esparreguera,total,població,,22550
2024,Espinelves,homes,població,,119
2024,Espinelves,dones,població,,135
2024,Espinelves,total,població,,254
2024,"Espluga Calba, l'",homes,població,,169
2024,"Espluga Calba, l'",dones,població,,162
2024,"Espluga Calba, l'",total,població,,331
2024,"Espluga de Francolí, l'",homes,població,,1880
2024,"Espluga de Francolí, l'",dones,població,,1937
2024,"Espluga de Francolí, l'",total,població,,3817
2024,Esplugues de Llobregat,homes,població,,22621
2024,Esplugues de Llobregat,dones,població,,24992
2024,Esplugues de Llobregat,total,població,,47613
2024,Espolla,homes,població,,206
2024,Espolla,dones,població,,206
2024,Espolla,total,població,,412
2024,Esponellà,homes,població,,225
2024,Esponellà,dones,població,,213
2024,Esponellà,total,població,,438
2024,Espot,homes,població,,211
2024,Espot,dones,població,,168
2024,Espot,total,població,,379
2024,"Espunyola, l'",homes,població,,130
2024,"Espunyola, l'",dones,població,,132
2024,"Espunyola, l'",total,població,,262
2024,"Esquirol, l'",homes,població,,1134
2024,"Esquirol, l'",dones,població,,1143
2024,"Esquirol, l'",total,població,,2277
2024,Estamariu,homes,població,,76
2024,Estamariu,dones,població,,56
2024,Estamariu,total,població,,132
2024,"Estany, l'",homes,població,,218
2024,"Estany, l'",dones,població,,183
2024,"Estany, l'",total,població,,401
2024,Estaràs,homes,població,,81
2024,Estaràs,dones,població,,81
2024,Estaràs,total,població,,162
2024,Esterri d'Àneu,homes,població,,472
2024,Esterri d'Àneu,dones,població,,449
2024,Esterri d'Àneu,total,població,,921
2024,Esterri de Cardós,homes,població,,31
2024,Esterri de Cardós,dones,població,,32
2024,Esterri de Cardós,total,població,,63
2024,Falset,homes,població,,1476
2024,Falset,dones,població,,1380
2024,Falset,total,població,,2856
2024,"Far d'Empordà, el",homes,població,,313
2024,"Far d'Empordà, el",dones,població,,313
2024,"Far d'Empordà, el",total,població,,626
2024,Farrera,homes,població,,72
2024,Farrera,dones,població,,55
2024,Farrera,total,població,,127
2024,"Fatarella, la",homes,població,,425
2024,"Fatarella, la",dones,població,,427
2024,"Fatarella, la",total,població,,852
2024,"Febró, la",homes,població,,22
2024,"Febró, la",dones,població,,14
2024,"Febró, la",total,població,,36
2024,Figaró-Montmany,homes,població,,572
2024,Figaró-Montmany,dones,població,,616
2024,Figaró-Montmany,total,població,,1188
2024,Fígols,homes,població,,21
2024,Fígols,dones,població,,20
2024,Fígols,total,població,,41
2024,Fígols i Alinyà,homes,població,,142
2024,Fígols i Alinyà,dones,població,,101
2024,Fígols i Alinyà,total,població,,243
2024,"Figuera, la",homes,població,,68
2024,"Figuera, la",dones,població,,54
2024,"Figuera, la",total,població,,122
2024,Figueres,homes,població,,24245
2024,Figueres,dones,població,,24630
2024,Figueres,total,població,,48875
2024,Figuerola del Camp,homes,població,,170
2024,Figuerola del Camp,dones,població,,175
2024,Figuerola del Camp,total,població,,345
2024,Flaçà,homes,població,,548
2024,Flaçà,dones,població,,597
2024,Flaçà,total,població,,1145
2024,Flix,homes,població,,1684
2024,Flix,dones,població,,1640
2024,Flix,total,població,,3324
2024,"Floresta, la",homes,població,,88
2024,"Floresta, la",dones,població,,76
2024,"Floresta, la",total,població,,164
2024,Fogars de la Selva,homes,població,,881
2024,Fogars de la Selva,dones,població,,799
2024,Fogars de la Selva,total,població,,1680
2024,Fogars de Montclús,homes,població,,275
2024,Fogars de Montclús,dones,població,,227
2024,Fogars de Montclús,total,població,,502
2024,Foixà,homes,població,,150
2024,Foixà,dones,població,,142
2024,Foixà,total,població,,292
2024,Folgueroles,homes,població,,1141
2024,Folgueroles,dones,població,,1122
2024,Folgueroles,total,població,,2263
2024,Fondarella,homes,població,,402
2024,Fondarella,dones,població,,403
2024,Fondarella,total,població,,805
2024,Fonollosa,homes,població,,802
2024,Fonollosa,dones,població,,783
2024,Fonollosa,total,població,,1585
2024,Fontanals de Cerdanya,homes,població,,277
2024,Fontanals de Cerdanya,dones,població,,254
2024,Fontanals de Cerdanya,total,població,,531
2024,Fontanilles,homes,població,,91
2024,Fontanilles,dones,població,,77
2024,Fontanilles,total,població,,168
2024,Fontcoberta,homes,població,,771
2024,Fontcoberta,dones,població,,732
2024,Fontcoberta,total,població,,1503
2024,Font-rubí,homes,població,,783
2024,Font-rubí,dones,població,,663
2024,Font-rubí,total,població,,1446
2024,Foradada,homes,població,,107
2024,Foradada,dones,població,,88
2024,Foradada,total,població,,195
2024,Forallac,homes,població,,857
2024,Forallac,dones,població,,909
2024,Forallac,total,població,,1766
2024,Forès,homes,població,,25
2024,Forès,dones,població,,15
2024,Forès,total,població,,40
2024,Fornells de la Selva,homes,població,,1387
2024,Fornells de la Selva,dones,població,,1394
2024,Fornells de la Selva,total,població,,2781
2024,Fortià,homes,població,,387
2024,Fortià,dones,població,,414
2024,Fortià,total,població,,801
2024,"Franqueses del Vallès, les",homes,població,,10446
2024,"Franqueses del Vallès, les",dones,població,,10269
2024,"Franqueses del Vallès, les",total,població,,20715
2024,Freginals,homes,població,,233
2024,Freginals,dones,població,,191
2024,Freginals,total,població,,424
2024,"Fuliola, la",homes,població,,612
2024,"Fuliola, la",dones,població,,626
2024,"Fuliola, la",total,població,,1238
2024,Fulleda,homes,població,,48
2024,Fulleda,dones,població,,43
2024,Fulleda,total,població,,91
2024,Gaià,homes,població,,89
2024,Gaià,dones,població,,89
2024,Gaià,total,població,,178
2024,"Galera, la",homes,població,,361
2024,"Galera, la",dones,població,,347
2024,"Galera, la",total,població,,708
2024,Gallifa,homes,població,,93
2024,Gallifa,dones,població,,79
2024,Gallifa,total,població,,172
2024,Gandesa,homes,població,,1594
2024,Gandesa,dones,població,,1572
2024,Gandesa,total,població,,3166
2024,Garcia,homes,població,,273
2024,Garcia,dones,població,,270
2024,Garcia,total,població,,543
2024,"Garidells, els",homes,població,,98
2024,"Garidells, els",dones,població,,104
2024,"Garidells, els",total,població,,202
2024,"Garriga, la",homes,població,,8315
2024,"Garriga, la",dones,població,,8990
2024,"Garriga, la",total,població,,17305
2024,Garrigàs,homes,població,,248
2024,Garrigàs,dones,població,,224
2024,Garrigàs,total,població,,472
2024,Garrigoles,homes,població,,101
2024,Garrigoles,dones,població,,84
2024,Garrigoles,total,població,,185
2024,Garriguella,homes,població,,490
2024,Garriguella,dones,població,,477
2024,Garriguella,total,població,,967
2024,Gavà,homes,població,,23304
2024,Gavà,dones,població,,24703
2024,Gavà,total,població,,48007
2024,Gavet de la Conca,homes,població,,133
2024,Gavet de la Conca,dones,població,,126
2024,Gavet de la Conca,total,població,,259
2024,Gelida,homes,població,,4059
2024,Gelida,dones,població,,4039
2024,Gelida,total,població,,8098
2024,Ger,homes,població,,270
2024,Ger,dones,població,,224
2024,Ger,total,població,,494
2024,Gimenells i el Pla de la Font,homes,població,,583
2024,Gimenells i el Pla de la Font,dones,població,,514
2024,Gimenells i el Pla de la Font,total,població,,1097
2024,Ginestar,homes,població,,414
2024,Ginestar,dones,població,,380
2024,Ginestar,total,població,,794
2024,Girona,homes,població,,51654
2024,Girona,dones,població,,55378
2024,Girona,total,població,,107032
2024,Gironella,homes,població,,2490
2024,Gironella,dones,població,,2565
2024,Gironella,total,població,,5055
2024,Gisclareny,homes,població,,17
2024,Gisclareny,dones,població,,13
2024,Gisclareny,total,població,,30
2024,Godall,homes,població,,304
2024,Godall,dones,població,,308
2024,Godall,total,població,,612
2024,Golmés,homes,població,,971
2024,Golmés,dones,població,,945
